Recording timestamp	Eye movement type index	Gaze event duration	Fixation point X	Fixation point Y	target	phone_x	phone_y
1916154.0	2631	400.0	864.0	351.0	cell phone	0.382532982599137	0.3966265538754543
1916504.0	2632	240.0	877.0	362.0	cell phone	0.24120625891046424	0.4651364111356791
1917003.0	2633	580.0	936.0	252.0	person		
1917403.0	2634	180.0	920.0	164.0	cell phone	0.27286047591216805	0.05217464355854099
1917683.0	2635	320.0	950.0	363.0	cell phone	0.44538034952248123	0.41922405916235517
1917963.0	2636	180.0	892.0	464.0	cell phone	0.410944299955013	0.6913852274703962
1918393.0	2637	640.0	904.0	422.0	cell phone	0.3923699856801431	0.6298219721889741
1918923.0	2638	340.0	906.0	308.0	cell phone	0.3774214472903864	0.4402295008737234
1919223.0	2639	140.0	920.0	257.0	cell phone	0.33168905751624544	0.3349255578613859
1919423.0	2640	180.0	921.0	388.0	cell phone	0.4295876742980983	0.5340820990983438
1919793.0	2641	520.0	801.0	379.0	cell phone	0.2446315687216503	0.49840001275047224
1920953.0	2642	200.0	910.0	399.0	cell phone	0.32113240411873023	0.43695927725986927
1921122.0	2643	100.0	934.0	316.0	cell phone	0.5316896382277132	0.30429084328507233
1921862.0	2644	140.0	908.0	364.0	cell phone	0.4669387546362243	0.3702620338107343
1926171.0	2645	80.0	1074.0	462.0	cell phone	0.8746081504702194	0.6142208774583964
1926281.0	2646	100.0	1090.0	460.0	cell phone	0.8088235294117647	0.643609022556391
1928051.0	2647	120.0	1062.0	405.0	cell phone	0.771829078186776	0.5766907984471956
1928351.0	2648	80.0	1022.0	375.0	cell phone	0.7837837837837838	0.5098634294385432
1928951.0	2649	200.0	1030.0	363.0	cell phone	0.6925	0.4815361890694239
1929171.0	2650	200.0	1017.0	447.0	cell phone	0.717391304347826	0.606015037593985
1929560.0	2651	300.0	1039.0	408.0	cell phone	0.7603686635944701	0.5513595166163142
1930220.0	2652	140.0	907.0	273.0	cell phone	0.3263157894736842	0.31594634873323396
1930450.0	2653	200.0	1062.0	424.0	cell phone	0.7617924528301887	0.5373352855051244
1930690.0	2654	240.0	1090.0	406.0	cell phone	0.8426395939086294	0.5
1931050.0	2655	80.0	971.0	377.0	cell phone	0.5800615380432351	0.46505050781118906
1931440.0	2656	580.0	924.0	338.0	cell phone	0.44596640234280954	0.39744953940849775
1932330.0	2657	1000.0	930.0	343.0	cell phone	0.46789112399916205	0.3737256535704107
1932920.0	2658	100.0	877.0	195.0	cell phone	0.37701218175231077	0.0527035439961202
1933090.0	2659	200.0	901.0	226.0	cell phone	0.42891566265060244	0.0336
1933409.0	2660	400.0	894.0	302.0	cell phone	0.3202247191011236	0.10483870967741936
1933759.0	2661	220.0	948.0	481.0	cell phone	0.6173860397316	0.4679689037710414
1934539.0	2662	1100.0	975.0	412.0	cell phone	0.6218274111675127	0.5353846153846153
1935269.0	2663	120.0	950.0	400.0	cell phone	0.6988348830472313	0.5537848779209864
1935909.0	2664	360.0	947.0	442.0	cell phone	0.6618711103511035	0.6299737364696436
1936379.0	2665	260.0	986.0	457.0	cell phone	0.6631853785900783	0.6498470948012233
1937338.0	2666	920.0	1007.0	442.0	cell phone	0.8214783718375107	0.6276526901875927
1937898.0	2667	180.0	898.0	408.0	cell phone	0.515727637907599	0.5791240510623984
1938418.0	2668	740.0	923.0	361.0	cell phone	0.5426749013171325	0.5054203480040226
1939428.0	2669	1120.0	930.0	375.0	cell phone	0.6358490566037736	0.4827586206896552
1940898.0	2670	1660.0	956.0	281.0	cell phone	0.45714285714285713	0.03414634146341464
1942307.0	2671	720.0	889.0	291.0	grass		
1942927.0	2672	280.0	948.0	354.0	cell phone	0.5305536888697874	0.3120856309115509
1943347.0	2673	440.0	915.0	297.0	cell phone	0.4690265486725664	0.3236196319018405
1944117.0	2674	900.0	919.0	463.0	cell phone	0.40759493670886077	0.6012364760432767
1944857.0	2675	140.0	970.0	368.0	cell phone	0.44733807857814106	0.3972670739442928
1945077.0	2676	260.0	1057.0	326.0	cell phone	0.8110456165689535	0.29529987514524547
1945676.0	2677	900.0	934.0	321.0	cell phone	0.5023205420459813	0.22976293222933938
1946306.0	2678	320.0	934.0	439.0	cell phone	0.4801965295517812	0.49817314241135485
1946586.0	2679	160.0	861.0	233.0	cell phone	0.30326433659301627	0.15417707545855713
1946786.0	2680	220.0	823.0	201.0	cell phone	0.3624414854218437	0.10106600092666415
1947236.0	2681	340.0	962.0	439.0	grass		
1947695.0	2682	540.0	1026.0	472.0	cell phone	0.7492163009404389	0.634584013050571
1948346.0	2683	520.0	903.0	265.0	cell phone	0.2861176687042553	0.14496799863497808
1948786.0	2684	280.0	967.0	411.0	cell phone	0.6794446508251069	0.353993512376297
1954584.0	2685	80.0	1033.0	600.0	cell phone	0.5365503237979475	0.5491974697456583
1954874.0	2686	460.0	1010.0	412.0	cell phone	0.5875764415308238	0.39507704019841033
1955214.0	2687	140.0	848.0	227.0	cell phone	0.16318488134253636	0.13808821052359477
1958083.0	2688	1380.0	954.0	391.0	cell phone	0.6849981081083453	0.470037713302459
1959123.0	2689	560.0	929.0	373.0	cell phone	0.5996506172821979	0.44492231182318365
1959823.0	2690	680.0	921.0	356.0	cell phone	0.6345889793155172	0.3775036281058298
1960243.0	2691	120.0	936.0	324.0	cell phone	0.7042816442189089	0.31359481683739565
1960573.0	2692	180.0	913.0	319.0	cell phone	0.45682091362958355	0.1929081290614351
1960953.0	2693	540.0	893.0	329.0	cell phone	0.28564419535047825	0.21848543945080937
1961403.0	2694	240.0	993.0	443.0	cell phone	0.7902125040190067	0.5753980161393716
1961802.5	2695	360.0	877.0	262.0	cell phone	0.24584717607973422	0.11945392491467577
1962272.0	2696	340.0	937.0	236.0	grass		
1962532.0	2697	100.0	952.0	446.0	cell phone	0.47001211284422345	0.3088435970194924
1962862.0	2698	200.0	951.0	475.0	cell phone	0.545418101283529	0.33090796865291183
1963552.0	2699	1140.0	908.0	454.0	cell phone	0.3865814696485623	0.61082910321489
1964542.0	2700	800.0	936.0	382.0	cell phone	0.3435112655960571	0.5381750043110823
1965182.0	2701	80.0	613.0	564.0	grass		
1965602.0	2702	120.0	1101.0	314.0	grass		
1969671.0	2703	420.0	838.0	331.0	cell phone	0.22580240087407188	0.26484693967671746
1970241.0	2704	640.0	961.0	352.0	cell phone	0.6627906976744186	0.5933682373472949
1970691.0	2705	220.0	842.0	382.0	cell phone	0.22859213285252103	0.6034616997049801
1971270.0	2706	900.0	999.0	340.0	cell phone	0.8267583517223729	0.5329564090285334
1971870.0	2707	260.0	807.0	347.0	cell phone	0.2769519396380645	0.5216410273591446
1972190.0	2708	340.0	908.0	464.0	cell phone	0.6099098609891683	0.6719016689117862
1973630.0	2709	620.0	977.0	359.0	cell phone	0.6215455706961965	0.6195150317887627
1974140.0	2710	360.0	847.0	338.0	cell phone	0.37305096119025577	0.5331951720004823
1974630.0	2711	580.0	874.0	202.0	cell phone	0.2641509433962264	0.21857142857142858
1975109.0	2712	340.0	1009.0	312.0	cell phone	0.7851316960972158	0.3196399303308489
1975729.0	2713	660.0	918.0	335.0	cell phone	0.5410212240404322	0.3285622033649635
1976359.0	2714	560.0	828.0	224.0	cell phone	0.2211515332812099	0.09246670659565179
1977519.0	2715	1480.0	905.0	424.0	cell phone	0.5433979161129514	0.7280830980684373
1978369.0	2716	180.0	970.0	431.0	cell phone	0.7532852140178744	0.49174383611606487
1978749.0	2717	500.0	789.0	246.0	cell phone	0.06111383698481744	0.0472799231449642
1979408.0	2718	700.0	974.0	441.0	cell phone	0.7243298710592591	0.5346095468693185
1981148.0	2719	2739.0	889.0	469.0	cell phone	0.5520496399037049	0.513974584414343
1982808.0	2720	460.0	795.0	261.0	cell phone	0.3237121858768543	0.032268510596664614
1983727.0	2721	1260.0	907.0	476.0	cell phone	0.6647024110316195	0.6004771323043777
1984867.0	2722	700.0	876.0	497.0	cell phone	0.5752647505567958	0.5712661799802486
1986327.0	2723	2159.0	859.0	482.0	cell phone	0.4701912144382246	0.5524587758303049
1987666.0	2724	300.0	893.0	251.0	cell phone	0.7242389069690205	0.07949325768130674
1988176.0	2725	440.0	974.0	551.0	cell phone	0.7507708069463562	0.6696226956720326
1989036.0	2726	480.0	1043.0	416.0	cell phone	0.6711455593883757	0.0338559309234452
1989786.0	2727	180.0	1023.0	401.0	cell phone	0.8268691150616785	0.4937949682226342
1990286.0	2728	780.0	898.0	263.0	cell phone	0.8143435826505054	0.0638736705883641
1990955.5	2729	440.0	948.0	480.0	cell phone	0.7790718930392873	0.704852847853807
1992515.0	2730	2639.0	920.0	426.0	cell phone	0.7286973832857299	0.503842369578486
1993985.0	2731	260.0	846.0	526.0	cell phone	0.3475598062785871	0.6060054617669242
1994335.0	2732	360.0	797.0	231.0	cell phone	0.1558177614470585	0.09102950413912095
1995504.0	2733	1700.0	918.0	474.0	cell phone	0.6333424661105799	0.7010412625800652
1996704.0	2734	640.0	881.0	513.0	cell phone	0.5795986513128386	0.5855686198414842
1997344.0	2735	540.0	811.0	248.0	cell phone	0.41300510635536847	0.11112390252907685
1997734.0	2736	120.0	846.0	278.0	cell phone	0.448954196326186	0.17915743212695612
1998274.0	2737	900.0	877.0	446.0	cell phone	0.5205269634471466	0.5579215630799065
1998844.0	2738	180.0	962.0	450.0	cell phone	0.7765893675221412	0.6415840296735432
1999953.0	2739	2000.0	882.0	491.0	cell phone	0.4807270195329458	0.6434576371478545
2001513.0	2740	1080.0	844.0	503.0	cell phone	0.40940889413469855	0.5788086126673581
2002343.0	2741	500.0	888.0	270.0	cell phone	0.7041917266470631	0.11992598892688235
2002973.0	2742	400.0	877.0	496.0	cell phone	0.30740332094095923	0.7428382970179049
2003283.0	2743	180.0	948.0	405.0	cell phone	0.5936289556605243	0.5978533609705962
2003942.0	2744	1100.0	906.0	475.0	cell phone	0.6213198163139033	0.6092467169991518
2004802.0	2745	580.0	924.0	423.0	cell phone	0.5526707678726247	0.6014259612676046
2005272.0	2746	320.0	960.0	404.0	cell phone	0.7521114864864865	0.5707628473194303
2005682.0	2747	460.0	854.0	455.0	cell phone	0.4593441293756939	0.6033263137833523
2006312.0	2748	760.0	940.0	444.0	cell phone	0.7337510327946918	0.5503767371131277
2007152.0	2749	900.0	897.0	484.0	cell phone	0.5302209522476485	0.5889787078104558
2008031.0	2750	820.0	869.0	462.0	cell phone	0.5219925875102187	0.5383321385743586
2008531.0	2751	120.0	965.0	451.0	cell phone	0.687104158213826	0.5012505085818966
2009131.0	2752	840.0	861.0	274.0	cell phone	0.28088747873450937	0.10434577736044544
2009861.0	2753	580.0	951.0	306.0	cell phone	0.7626917335157875	0.07019580214358634
2010701.0	2754	1020.0	897.0	343.0	cell phone	0.337148496084095	0.09756596257087184
2011471.0	2755	280.0	909.0	442.0	cell phone	0.5240838931674006	0.4371213071241964
2012220.0	2756	1140.0	827.0	222.0	grass		
2013330.0	2757	480.0	904.0	399.0	cell phone	0.37003776264669025	0.32808454493713896
2013800.0	2758	260.0	927.0	367.0	cell phone	0.3987443756221918	0.37823428511026447
2015710.0	2759	3499.0	881.0	406.0	cell phone	0.43923746779270983	0.5649363796568305
2017809.0	2760	620.0	812.0	275.0	pavement		
2018539.0	2761	180.0	1017.0	104.0	tree		
2018919.0	2762	420.0	949.0	208.0	sky		
2019259.0	2763	220.0	1009.0	217.0	sky		
2020299.0	2764	1100.0	944.0	380.0	cell phone	0.4660854725037911	0.44851248384211756
2021698.0	2765	460.0	701.0	173.0	tree		
2022078.0	2766	100.0	693.0	226.0	tree		
2022298.0	2767	260.0	701.0	157.0	sky		
2022568.0	2768	120.0	1181.0	271.0	building		
2022878.0	2769	300.0	1008.0	332.0	road		
2023808.0	2770	80.0	1835.0	157.0	truck		
2023938.0	2771	100.0	1860.0	125.0	wall		
2024597.0	2772	140.0	913.0	47.0	pavement		
2025117.0	2773	500.0	724.0	153.0	car		
2025967.0	2774	120.0	775.0	325.0	book		
2026207.0	2775	160.0	1043.0	290.0	car		
2026437.0	2776	100.0	990.0	250.0	wall		
2026597.0	2777	100.0	952.0	246.0	wall		
2026837.0	2778	140.0	1239.0	105.0	building		
2027177.0	2779	100.0	1203.0	82.0	building		
2027337.0	2780	180.0	1120.0	50.0	sky		
2027717.0	2781	140.0	695.0	136.0	building		
2027907.0	2782	180.0	581.0	178.0	banner		
2028127.0	2783	160.0	947.0	206.0	window		
2028287.0	2784	120.0	1043.0	198.0	window		
2028556.0	2785	220.0	1075.0	185.0	window		
2029336.0	2786	260.0	609.0	83.0	wall		
2029616.0	2787	100.0	345.0	36.0	wall		
2029826.0	2788	80.0	1221.0	45.0	window		
2029926.0	2789	80.0	1115.0	123.0	window		
2030126.0	2790	240.0	1233.0	195.0	window		
2030556.0	2791	340.0	1245.0	177.0	building		
2030816.0	2792	140.0	1093.0	222.0	building		
2031016.0	2793	140.0	644.0	259.0	window		
2031426.0	2794	480.0	702.0	206.0	window		
2031966.0	2795	80.0	948.0	662.0	cell phone	0.5974023373600768	0.33116868701482516
2032066.0	2796	80.0	878.0	628.0	cell phone	0.4692225314463264	0.31653163324317096
2032226.0	2797	160.0	925.0	413.0	cell phone	0.25335189824388943	0.003917389319753705
2032675.0	2798	220.0	946.0	110.0	wall		
2033035.0	2799	300.0	944.0	182.0	window		
2034445.0	2800	160.0	617.0	89.0	window		
2034895.0	2801	100.0	1322.0	132.0	window		
2035045.0	2802	80.0	1232.0	216.0	window		
2035415.0	2803	100.0	1170.0	166.0	building		
2035785.0	2804	120.0	625.0	118.0	building		
2036425.0	2805	360.0	758.0	218.0	building		
2036924.0	2806	420.0	755.0	186.0	building		
2037804.0	2807	320.0	1114.0	342.0	pavement		
2038734.0	2808	660.0	686.0	193.0	building		
2039884.0	2809	240.0	1069.0	96.0	tree		
2040124.0	2810	160.0	992.0	129.0	tree		
2040314.0	2811	140.0	968.0	363.0	building		
2040634.0	2812	420.0	946.0	260.0	building		
2041023.0	2813	240.0	887.0	74.0	building		
2041363.0	2814	360.0	857.0	263.0	building		
2041863.0	2815	80.0	753.0	16.0	building		
2042063.0	2816	200.0	1263.0	384.0	road		
2042373.0	2817	100.0	1255.0	114.0	building		
2042603.0	2818	120.0	1304.0	130.0	building		
2042743.0	2819	120.0	1346.0	58.0	building		
2043143.0	2820	240.0	756.0	101.0	building		
2043423.0	2821	200.0	1119.0	142.0	building		
2043713.0	2822	100.0	1147.0	390.0	pavement		
2043983.0	2823	240.0	1121.0	392.0	pavement		
2044173.0	2824	100.0	1076.0	361.0	pavement		
2044323.0	2825	160.0	1176.0	324.0	pavement		
2044593.0	2826	300.0	1114.0	197.0	pavement		
2044982.0	2827	80.0	846.0	54.0	building		
2045122.0	2828	80.0	898.0	6.0	building		
2045402.0	2829	120.0	810.0	43.0	roof		
2045602.0	2830	120.0	697.0	83.0	ceiling		
2045802.0	2831	120.0	783.0	76.0	ceiling		
2046222.0	2832	120.0	565.0	20.0	wall		
2046562.0	2833	80.0	394.0	41.0	ceiling		
2047012.0	2834	240.0	696.0	129.0	wall		
2047312.0	2835	260.0	1101.0	58.0	wall		
2048162.0	2836	80.0	1533.0	641.0	pavement		
2048572.0	2837	100.0	1006.0	26.0	building		
2048972.0	2838	140.0	777.0	55.0	building		
2049411.0	2839	100.0	1211.0	539.0	pavement		
2049751.0	2840	500.0	1131.0	379.0	pavement		
2050401.0	2841	80.0	836.0	16.0	building		
2050681.0	2842	80.0	626.0	150.0	wall		
2050811.0	2843	100.0	549.0	187.0	wall		
2051561.0	2844	240.0	209.0	265.0	person		
2052231.0	2845	180.0	1365.0	45.0	wall		
2053410.0	2846	140.0	1092.0	288.0	building		
2053610.0	2847	100.0	1268.0	144.0	wall		
2055200.0	2848	160.0	1075.0	236.0	wall		
2055730.0	2849	180.0	815.0	52.0	building		
2055960.0	2850	80.0	519.0	180.0	wall		
2056200.0	2851	160.0	402.0	63.0	wall		
2056880.0	2852	460.0	329.0	235.0	person		
2057959.0	2853	260.0	950.0	85.0	building		
2058379.0	2854	160.0	1362.0	587.0	paper		
2058849.0	2855	260.0	1340.0	706.0	pavement		
2059499.0	2856	120.0	804.0	146.0	wall		
2059749.0	2857	340.0	914.0	191.0	wall		
2060599.0	2858	160.0	990.0	167.0	banner		
2061399.0	2859	520.0	891.0	193.0	pavement		
2061838.0	2860	320.0	862.0	80.0	wall		
2062078.0	2861	80.0	665.0	126.0	banner		
2062318.0	2862	360.0	774.0	69.0	wall		
2062698.0	2863	320.0	632.0	152.0	wall		
2063128.0	2864	500.0	699.0	149.0	wall		
2063778.0	2865	240.0	1257.0	445.0	floor		
2065747.0	2866	180.0	1089.0	94.0	building		
2066197.0	2867	160.0	974.0	215.0	wall		
2067197.0	2868	200.0	369.0	277.0	person		
2067447.0	2869	220.0	550.0	356.0	person		
2067967.0	2870	100.0	1321.0	14.0	wall		
2068617.0	2871	280.0	1144.0	50.0	wall		
2069077.0	2872	360.0	1131.0	30.0	wall		
2069436.0	2873	80.0	771.0	433.0	banner		
2069536.0	2874	80.0	946.0	287.0	wall		
2069676.0	2875	120.0	1107.0	244.0	wall		
2070896.0	2876	80.0	396.0	459.0	person		
2071006.0	2877	100.0	533.0	392.0	person		
2071226.0	2878	300.0	669.0	364.0	person		
2076165.0	2879	1540.0	675.0	316.0	person		
2077855.0	2880	160.0	649.0	334.0	person		
2078425.0	2881	960.0	660.0	275.0	person		
2079294.0	2882	560.0	668.0	337.0	person		
2079644.0	2883	100.0	626.0	298.0	person		
2081134.0	2884	80.0	1486.0	113.0	wall		
2081274.0	2885	120.0	1519.0	263.0	building		
2081744.0	2886	260.0	1144.0	94.0	ceiling		
2082044.0	2887	140.0	482.0	262.0	wall		
2082334.0	2888	280.0	898.0	145.0	wall		
2084133.0	2889	800.0	715.0	239.0	person		
2085043.0	2890	860.0	710.0	225.0	wall		
2086443.0	2891	1680.0	684.0	258.0	person		
2087742.0	2892	100.0	1537.0	262.0	wall		
2088002.0	2893	220.0	1121.0	177.0	wall		
2088252.0	2894	240.0	1159.0	159.0	tree		
2088772.0	2895	120.0	1249.0	769.0	pavement		
2089192.0	2896	160.0	862.0	159.0	wall		
2089642.0	2897	140.0	1096.0	173.0	wall		
2089822.0	2898	140.0	1100.0	104.0	wall		
2090931.0	2899	160.0	353.0	233.0	person		
2091421.0	2900	140.0	1352.0	163.0	pavement		
2091581.0	2901	140.0	1221.0	53.0	tree		
2092491.0	2902	280.0	948.0	248.0	car		
2092821.0	2903	100.0	534.0	237.0	wall		
2093441.0	2904	220.0	1039.0	615.0	cell phone	0.5505840338067862	0.28573714213437595
2093671.0	2905	160.0	1047.0	784.0	cell phone	0.6397694524495677	0.4734848484848485
2093971.0	2906	80.0	1055.0	947.0	cell phone	0.8140747856042334	0.7040801954414463
2094231.0	2907	360.0	900.0	887.0	cell phone	0.2755944096089946	0.6985617272398272
2095090.0	2908	80.0	966.0	879.0	cell phone	0.3318356713976478	0.4516654391311188
2095220.0	2909	140.0	1007.0	876.0	cell phone	0.5299972914533373	0.48101969747966183
2095620.0	2910	180.0	1006.0	843.0	cell phone	0.5647393976921865	0.5793417048305605
2096130.0	2911	280.0	983.0	832.0	cell phone	0.6403848142914681	0.5702781916586003
2096830.0	2912	240.0	976.0	875.0	cell phone	0.4951861628908699	0.6870648435259654
2097500.0	2913	300.0	972.0	459.0	cell phone	0.5284360189573459	0.2920203735144312
2098300.0	2914	1280.0	956.0	235.0	cell phone	0.49655035360942085	0.04403714742816438
2099699.0	2915	1460.0	910.0	238.0	cell phone	0.5324053381881942	0.07474823420241254
2101019.0	2916	1100.0	962.0	189.0	cell phone	0.558697035266238	0.07022807985183442
2101719.0	2917	260.0	861.0	212.0	cell phone	0.25819577937405913	0.08787477854478251
2102229.0	2918	600.0	943.0	236.0	cell phone	0.4871234275640746	0.10557780936808692
2102928.0	2919	600.0	950.0	370.0	cell phone	0.587630662615817	0.4096958920573811
2103358.0	2920	220.0	1025.0	366.0	cell phone	0.6579860075821817	0.34676471532575276
2103958.0	2921	740.0	1006.0	312.0	cell phone	0.7376218402197432	0.24685767399210987
2105528.0	2922	480.0	932.0	326.0	cell phone	0.3296068255010453	0.46605996138247074
2106028.0	2923	480.0	931.0	309.0	cell phone	0.35324675324675325	0.4259818731117825
2106688.0	2924	760.0	949.0	444.0	cell phone	0.41587834476070495	0.7276982652030882
2107427.0	2925	700.0	931.0	346.0	cell phone	0.5054693541129159	0.5203278945876307
2108297.0	2926	1000.0	932.0	447.0	cell phone	0.4942282732309165	0.6475917146132102
2109197.0	2927	620.0	911.0	435.0	cell phone	0.23955838645711244	0.5967623209146142
2110127.0	2928	1000.0	957.0	289.0	cell phone	0.3832161850249648	0.2923449258971255
2110797.0	2929	260.0	952.0	394.0	cell phone	0.43775339306693006	0.417484228265195
2111226.0	2930	320.0	917.0	419.0	cell phone	0.34033183450363313	0.5416951345837203
2111756.0	2931	700.0	900.0	365.0	cell phone	0.4945200559989981	0.3719066013403076
2112646.0	2932	640.0	956.0	486.0	cell phone	0.49084750577138364	0.522312299613608
2113246.0	2933	520.0	1004.0	515.0	cell phone	0.6444444444444445	0.5841121495327103
2113906.0	2934	760.0	952.0	347.0	cell phone	0.5165562913907285	0.2640625
2114476.0	2935	220.0	944.0	420.0	cell phone	0.4570232947155684	0.3208087308703809
2115425.0	2936	1480.0	974.0	427.0	cell phone	0.35019367550535874	0.32859412364652374
2116595.0	2937	820.0	1022.0	486.0	cell phone	0.44720652762660607	0.6046632048352004
2117635.0	2938	100.0	637.0	534.0	wall		
2117775.0	2939	140.0	597.0	298.0	wall		
2118445.0	2940	500.0	536.0	132.0	tree		
2118855.0	2941	220.0	775.0	55.0	sky		
2120044.0	2942	1560.0	942.0	369.0	cell phone	0.40207179601208465	0.17879093205068897
2121154.0	2943	140.0	1133.0	518.0	cell phone	0.5322871430087124	0.4708590592874221
2121454.0	2944	380.0	977.0	402.0	cell phone	0.6048279901758912	0.47622878403392305
2121954.0	2945	420.0	1012.0	484.0	cell phone	0.5025252525252525	0.29491525423728815
2122504.0	2946	640.0	1057.0	402.0	cell phone	0.5512670237063035	0.4841166504792727
2123133.0	2947	580.0	1006.0	461.0	cell phone	0.4619289340101523	0.5927099841521395
2123793.0	2948	500.0	1016.0	388.0	cell phone	0.49496769258825485	0.335207175415633
2124323.0	2949	520.0	1008.0	346.0	cell phone	0.4852216748768473	0.08278145695364239
2125523.0	2950	1720.0	1012.0	371.0	cell phone	0.4440894568690096	0.028419182948490232
2128532.0	2951	180.0	703.0	56.0	sky		
2128832.0	2952	300.0	767.0	75.0	building		
2129492.0	2953	700.0	644.0	186.0	sky		
2130442.0	2954	600.0	916.0	443.0	cell phone	0.47217003198262164	0.2967373751633765
2131182.0	2955	720.0	981.0	384.0	cell phone	0.38419618528610355	0.41471048513302033
2131701.0	2956	280.0	954.0	291.0	cell phone	0.4164705882352941	0.12861736334405144
2132071.0	2957	300.0	968.0	317.0	cell phone	0.33238636363636365	0.09180327868852459
2132291.0	2958	100.0	895.0	276.0	pavement		
2132561.0	2959	400.0	875.0	316.0	floor		
2133271.0	2960	980.0	947.0	370.0	pavement		
2134131.0	2961	540.0	989.0	289.0	cell phone	0.3870176985963002	0.3747629654765849
2135620.0	2962	2399.0	956.0	357.0	cell phone	0.4649859943977591	0.44285714285714284
2137230.0	2963	760.0	923.0	442.0	cell phone	0.3584905660377358	0.6046511627906976
2137720.0	2964	200.0	971.0	350.0	cell phone	0.4738292011019284	0.43962848297213625
2138040.0	2965	200.0	937.0	178.0	cell phone	0.39786164643526756	0.05837650060676719
2138380.0	2966	460.0	1010.0	276.0	cell phone	0.7650273224043715	0.18657937806873978
2138730.0	2967	180.0	848.0	237.0	cell phone	0.3252032520325203	0.0196078431372549
2139419.0	2968	1160.0	906.0	259.0	cell phone	0.44389027431421446	0.07305194805194805
2140410.0	2969	740.0	915.0	352.0	cell phone	0.4200477326968974	0.26357827476038337
2141349.0	2970	1100.0	901.0	263.0	cell phone	0.4258064516129032	0.021346469622331693
2142109.0	2971	220.0	970.0	396.0	cell phone	0.6324991683166507	0.4841767124335568
2142339.0	2972	200.0	988.0	424.0	cell phone	0.8491844052292687	0.5983060281683356
2142519.0	2973	120.0	968.0	302.0	cell phone	0.8971172538650983	0.3800534026149748
2142739.0	2974	240.0	956.0	461.0	cell phone	0.8294623337178789	0.6268587969120056
2143919.0	2975	1920.0	905.0	330.0	cell phone	0.6133887274356268	0.3852230685096156
2145188.0	2976	140.0	899.0	339.0	cell phone	0.5006328428121044	0.3514410340144149
2145468.0	2977	340.0	896.0	313.0	cell phone	0.48516422338785736	0.31606663341191116
2145898.0	2978	240.0	1153.0	396.0	pavement		
2146438.0	2979	120.0	939.0	274.0	cell phone	0.3000326714332833	0.22443045297844372
2146648.0	2980	220.0	953.0	273.0	cell phone	0.3721256278297246	0.20599717150896785
2146848.0	2981	100.0	964.0	269.0	cell phone	0.4241211449712924	0.2137762794119848
2147278.0	2982	460.0	1002.0	410.0	cell phone	0.7274542581151882	0.498901245623377
2147668.0	2983	220.0	888.0	401.0	cell phone	0.4741785457950621	0.5046500702042229
2147948.0	2984	100.0	853.0	475.0	cell phone	0.3529716722153958	0.618902598836953
2148188.0	2985	100.0	888.0	430.0	cell phone	0.2557529688743788	0.6063712074999906
2148448.0	2986	280.0	1044.0	384.0	cell phone	0.7623762376237624	0.5193199381761978
2149487.0	2987	220.0	1105.0	494.0	cell phone	0.9516959922451618	0.6985833739795294
2149777.0	2988	200.0	880.0	485.0	cell phone	0.47719180157699553	0.6890666418653617
2150007.0	2989	220.0	1035.0	401.0	cell phone	0.8276863578102756	0.530634810547498
2150537.0	2990	800.0	919.0	446.0	cell phone	0.6512605042016807	0.49836601307189543
2151307.0	2991	420.0	938.0	448.0	cell phone	0.5773471662602652	0.4706491582505982
2151727.0	2992	140.0	922.0	435.0	cell phone	0.7452960018952538	0.46326994270622623
2152706.0	2993	100.0	945.0	499.0	cell phone	0.5820291858299298	0.6042944937634185
2152926.0	2994	180.0	929.0	408.0	cell phone	0.5486491621432182	0.5317323010703217
2153296.0	2995	120.0	1130.0	391.0	pavement		
2153456.0	2996	160.0	1141.0	388.0	pavement		
2153956.0	2997	80.0	933.0	349.0	cell phone	0.4379919726975121	0.12739935202832098
2154126.0	2998	100.0	919.0	360.0	cell phone	0.43165804391190926	0.13609290671857194
2154336.0	2999	120.0	916.0	373.0	cell phone	0.4077536431618797	0.1259731319837658
2154796.0	3000	320.0	963.0	328.0	cell phone	0.4306784660766962	0.18782608695652173
2155136.0	3001	160.0	987.0	316.0	cell phone	0.45118733509234826	0.16723549488054607
2156006.0	3002	220.0	925.0	340.0	cell phone	0.4498415538300545	0.17659608475633545
2158485.0	3003	140.0	835.0	287.0	cell phone	0.42821977784828574	0.09072511752301547
2160395.0	3004	360.0	1107.0	392.0	cell phone	0.9110252009652204	0.552068175277116
2160834.0	3005	80.0	979.0	356.0	cell phone	0.7564605670773888	0.5869344930019651
2162054.0	3006	560.0	921.0	470.0	cell phone	0.5192120696784792	0.5110896185282744
2162404.0	3007	100.0	882.0	449.0	cell phone	0.5005610869151279	0.5853225420486059
2169672.0	3008	240.0	890.0	435.0	cell phone	0.48076125744176285	0.5750017434451771
2170252.0	3009	200.0	1151.0	368.0	pavement		
2171062.0	3010	100.0	890.0	468.0	cell phone	0.4670279167841841	0.5357972303583446
2171222.0	3011	140.0	889.0	420.0	cell phone	0.44050999413142733	0.4756290604472018
2174341.0	3012	140.0	937.0	527.0	cell phone	0.7766321508143054	0.5988893390740981
2174521.0	3013	100.0	1116.0	414.0	pavement		
2175691.0	3014	80.0	914.0	406.0	cell phone	0.42318660055626683	0.5237245249960761
2176921.0	3015	220.0	864.0	302.0	cell phone	0.27604524652095463	0.09692484942996864
